"","date","city","house","agri","industry","Total"
"595",2018-04-01,"台中市",432884464.77297,12995985.5690575,1518403695.75934,2362906467.10136
"596",2018-04-01,"台北市",362220890.033113,558121.556291391,45654343.3046358,1116243112.58278
"597",2018-04-01,"台東縣",31957535.9517701,1743793.39353515,10275410.6577732,72057578.245254
"598",2018-04-01,"台南市",277949393.689655,26945131.3793103,1509341897.72414,2072702413.7931
"599",2018-04-01,"宜蘭縣",68723136.5434299,4886516.51670379,127985145.363029,259921091.314031
"600",2018-04-01,"花蓮縣",51219012.3533079,1576846.44856252,82337982.0249394,189981499.82681
"601",2018-04-01,"金門縣",8739142.2125,219576.4375,2919321.01666667,20912041.6666667
"602",2018-04-01,"南投縣",75555601.9705489,8318469.56001785,94421523.2655065,229791976.796073
"603",2018-04-01,"屏東縣",113651975.675676,59562053.9189189,89308003.1081081,350777702.702703
"604",2018-04-01,"苗栗縣",69161072.0251836,2259445.38090241,427200502.26233,551084239.244491
"605",2018-04-01,"桃園市",379632314.763248,3424224.12594632,1568294649.68341,2282816083.96421
"606",2018-04-01,"高雄市",346102730.033406,19856460.8291347,1521328144.22289,2308890794.08543
"607",2018-04-01,"基隆市",57705919.3841481,11357.1972808794,16592865.2273648,113571972.808794
"608",2018-04-01,"連江縣",1882448.21192843,3986.12644135189,589946.713320079,4982658.05168986
"609",2018-04-01,"雲林縣",102457802.508162,30430367.7444996,249359957.906317,444888417.317246
"610",2018-04-01,"新北市",591598551.834358,2111236.22882514,472916915.256831,1508025877.73224
"611",2018-04-01,"新竹市",66417271.8375326,795416.429192007,636571768.282363,795416429.192007
"612",2018-04-01,"新竹縣",92570476.5068349,1261607.85699264,619764859.747634,788504910.6204
"613",2018-04-01,"嘉義市",38807954.6734694,631093.93877551,6769130.87755102,86451224.4897959
"614",2018-04-01,"嘉義縣",66113537.8209877,19129519.191358,90499857.6111111,218124506.17284
"615",2018-04-01,"彰化縣",180751903.975515,33243730.0523094,499874307.383417,870254713.411241
"616",2018-04-01,"澎湖縣",12469979.5511389,309473.945064761,3971582.29499777,30340582.8494864
"617",2018-05-01,"台中市",425099033.683952,14506731.1921397,1676563647.77729,2590487712.8821
"618",2018-05-01,"台北市",369989969.130147,644132.954613766,60419671.1427713,1288265909.22753
"619",2018-05-01,"台東縣",27789795.5237243,1823705.3312444,10421173.3213966,72369259.1763653
"620",2018-05-01,"台南市",281170604.796947,29040038.4458015,1646052411.74962,2251165770.99237
"621",2018-05-01,"宜蘭縣",61550474.2844141,5724381.35456959,129681312.182025,267494455.821009
"622",2018-05-01,"花蓮縣",44176424.5103189,1625882.76923077,89046823.3733584,198278386.491557
"623",2018-05-01,"金門縣",9224226.96712212,239295.893467122,3929490.46114432,25189041.4175918
"624",2018-05-01,"南投縣",59698452.3326572,8885885.02028398,104426369.69574,229609432.048682
"625",2018-05-01,"屏東縣",130860086.77264,61213220.6204239,101124557.22158,395945799.614644
"626",2018-05-01,"苗栗縣",76505720.6153846,2390803.76923077,456643519.923077,597700942.307692
"627",2018-05-01,"桃園市",295212406.30394,3354686.43527205,1714484388.88368,2396204596.62289
"628",2018-05-01,"高雄市",464329077.711264,20848478.5446854,1601986795.82866,2573886240.08461
"629",2018-05-01,"基隆市",44746539.9964838,10895.1887013596,17715576.8284107,108951887.013596
"630",2018-05-01,"連江縣",2206768.18461538,3369.96923076923,631869.230769231,5616615.38461538
"631",2018-05-01,"雲林縣",106881294.725205,33769685.4794694,263672551.34681,480365369.551485
"632",2018-05-01,"新北市",571941884.377532,2305553.23388582,536041126.878453,1646823738.48987
"633",2018-05-01,"新竹市",71861922.8071429,868947.071428571,686815765.257143,868947071.428571
"634",2018-05-01,"新竹縣",77836807.7222222,1597083.52777778,679432955.527778,840570277.777778
"635",2018-05-01,"嘉義市",38929285.4067368,655732.32788162,7319129.95385514,96431224.6884735
"636",2018-05-01,"嘉義縣",72399830.3879021,22579666.9155065,96211115.4987998,241493763.802208
"637",2018-05-01,"彰化縣",177651740.617775,37390477.4013086,552120190.169575,939459231.188659
"638",2018-05-01,"澎湖縣",13875049.0433725,324303.935143899,4466549.65220916,36852719.9027158
"639",2018-06-01,"台中市",499383887.881247,15450261.869425,1616516381.69425,2618688452.44492
"640",2018-06-01,"台北市",424592389.948094,677180.845212271,54851648.462194,1354361690.42454
"641",2018-06-01,"台東縣",34399393.4893617,2047293.94326241,10236469.7163121,80920709.2198582
"642",2018-06-01,"台南市",341545842.419069,32950197.7050998,1590471956.81375,2272427427.93792
"643",2018-06-01,"宜蘭縣",71274973.3768745,6616595.648382,130545152.961326,279181250.986582
"644",2018-06-01,"花蓮縣",54723600.6346154,1988473.43796526,80796951.3263027,202905452.853598
"645",2018-06-01,"金門縣",8846055.72433954,261245.288003465,3911422.50649632,24189378.5188393
"646",2018-06-01,"南投縣",80516912.1461282,10473538.4933389,101692226.049126,253596573.688593
"647",2018-06-01,"屏東縣",136634456.630393,63663794.0905558,97641887.0928877,401158122.813836
"648",2018-06-01,"苗栗縣",78666258.8602941,3057283.60294118,442247831.948529,587939154.411765
"649",2018-06-01,"桃園市",397433633.651753,4186103.94800484,1653511059.46191,2462414087.06167
"650",2018-06-01,"高雄市",435719292.023751,20678203.6892627,1507785685.67541,2461690915.38842
"651",2018-06-01,"基隆市",57744203.875357,12434.1524279408,18688531.099195,124341524.279408
"652",2018-06-01,"連江縣",1895727.09876093,6099.15123906706,600489.162900875,5544682.94460641
"653",2018-06-01,"雲林縣",123716583.150489,37967509.0918567,257891579.379805,495659387.62215
"654",2018-06-01,"新北市",661362437.077465,2606525.6322023,531036155.467349,1737683754.80154
"655",2018-06-01,"新竹市",76530759.1217799,951229.774395004,676497320.46292,864754340.359095
"656",2018-06-01,"新竹縣",101247634.752568,1630258.52567694,663257810.709617,858030802.987862
"657",2018-06-01,"嘉義市",45929511.3675178,820355.278777731,7476655.70531603,103842440.351612
"658",2018-06-01,"嘉義縣",79505477.9884002,26355541.7680039,87502349.1261479,243807046.882552
"659",2018-06-01,"彰化縣",204282908.964044,43306433.4867118,531830009.455967,964508540.906722
"660",2018-06-01,"澎湖縣",13998647.7913411,384793.576346357,4375245.47919747,35629034.8468849
"661",2018-07-01,"台中市",590156924.377358,15888840.2716981,1704929307.01132,2837292905.66038
"662",2018-07-01,"台北市",547085766.86389,791501.398819285,69810423.3758609,1583002797.63857
"663",2018-07-01,"台東縣",36011717.4204963,2208881.00091912,10896566.5124081,86963818.9338235
"664",2018-07-01,"台南市",380807276.190476,34986668.5,1654369610.5,2380045476.19048
"665",2018-07-01,"宜蘭縣",83754147.0115156,7160566.45988113,132715285.198737,306007113.670134
"666",2018-07-01,"花蓮縣",58062463.8565688,2114136.25904173,87289852.7573416,217952191.653787
"667",2018-07-01,"金門縣",12434373.1278467,288306.332807215,4529199.48635851,31000680.9470124
"668",2018-07-01,"南投縣",71951394.601464,9101543.93249288,104446366.317202,245987673.851159
"669",2018-07-01,"屏東縣",165973904.182857,60671133.0416327,102426122.591837,435855840.816327
"670",2018-07-01,"苗栗縣",108995235.623853,3416172.37614679,461892287.688073,644560825.688073
"671",2018-07-01,"桃園市",395127353.278008,4339253.87966805,1722428540,2552502282.15768
"672",2018-07-01,"高雄市",632213213.464968,20874964.5955414,1547458414.43312,2711034363.05732
"673",2018-07-01,"基隆市",59911158.0926938,13210.8397117296,19036820.0246024,132108397.117296
"674",2018-07-01,"連江縣",2722678.87951807,6789.72289156627,678293.31686747,6789722.89156627
"675",2018-07-01,"雲林縣",136558565.954631,38108144.8487713,267545458.31758,525629584.120983
"676",2018-07-01,"新北市",835742088.040315,2840589.76270075,571567240.109145,2028992687.6434
"677",2018-07-01,"新竹市",104654571.494253,932750.191570881,705345694.8659,932750191.570881
"678",2018-07-01,"新竹縣",106648120.594542,2066475.79922027,697480505.623782,898467738.791423
"679",2018-07-01,"嘉義市",53043493.5808792,725834.078104994,7465721.94622279,115211758.429364
"680",2018-07-01,"嘉義縣",92875930.963335,24857499.5951783,95646756.2129583,266425504.771472
"681",2018-07-01,"彰化縣",233046155.317073,44462753.3170732,556142162.754472,1022132260.1626
"682",2018-07-01,"澎湖縣",18864370.6127399,414151.441678971,4655790.38283063,45511147.4372495
"683",2018-08-01,"台中市",607526213.286498,16481066.5905598,1699823109.39188,2841563205.26894
"684",2018-08-01,"台北市",586615887.162339,804465.012564919,61300233.9574468,1608930025.12984
"685",2018-08-01,"台東縣",43149201.5430886,2003862.15271299,10870006.9604714,94521799.656273
"686",2018-08-01,"台南市",389960892.480248,37390226.9372579,1659790522.69559,2396809419.055
"687",2018-08-01,"宜蘭縣",96254114.4521104,7263846.87743506,141954460.501623,325733043.831169
"688",2018-08-01,"花蓮縣",70188525.5186316,2298419.43310935,73332589.8375076,216832021.991448
"689",2018-08-01,"金門縣",11944471.4393869,327609.668834185,4533409.47143521,29514384.5796563
"690",2018-08-01,"南投縣",92124109.9376867,9733148.04609475,106901046.18694,272637200.170721
"691",2018-08-01,"屏東縣",147653735.819406,61248649.0740594,101914758.235248,415808887.128713
"692",2018-08-01,"苗栗縣",103912428.766114,3205195.21178637,464304578.379374,641039042.357274
"693",2018-08-01,"桃園市",534005890.684178,5203134.31948687,1750991623.09469,2738491747.09835
"694",2018-08-01,"高雄市",492048648.459487,21359852.4174359,1558497183.61436,2573476194.87179
"695",2018-08-01,"基隆市",80578059.7117325,15406.894782358,20044370.1118478,154068947.82358
"696",2018-08-01,"連江縣",2485570.70671378,9043.49823321555,721392.897526502,6956537.1024735
"697",2018-08-01,"雲林縣",131912584.465664,39200437.8364944,268128920.704382,518524310.00654
"698",2018-08-01,"新北市",916673813.673533,2945474.72835196,581731258.849511,2103910520.2514
"699",2018-08-01,"新竹市",105423209.565217,1035406.52251553,713489221.878882,941278656.832298
"700",2018-08-01,"新竹縣",137725898.424242,1962173.58677686,692927586.644628,934368374.655647
"701",2018-08-01,"嘉義市",53662105.2426049,750201.005298013,7774810.41854305,113666818.984547
"702",2018-08-01,"嘉義縣",83697876.082008,25440865.0049702,96135632.30666,256978434.393638
"703",2018-08-01,"彰化縣",248960248.503448,47824068.135809,561826995.135279,1058054604.77454
"704",2018-08-01,"澎湖縣",17570717.8481013,453840.816455696,4534244.48734177,41636772.1518987
"705",2018-09-01,"台中市",627059685.05216,16243618.4604847,1625482095.59747,2800623872.49737
"706",2018-09-01,"台北市",630020114.062272,663004.592541197,71272993.6981786,1657511481.35299
"707",2018-09-01,"台東縣",38568573.2820086,1941223.08900524,10650255.7655878,88237413.1366016
"708",2018-09-01,"台南市",380688539.528474,36387652.2961276,1582402271.68793,2303015968.10934
"709",2018-09-01,"宜蘭縣",99440524.750744,7333185.55059524,124348068.776042,316085584.077381
"710",2018-09-01,"花蓮縣",65699597.7778791,2071708.2157399,80091358.0425403,220394491.036159
"711",2018-09-01,"金門縣",14855808.7359338,306236.702600473,4047650.33002364,33286598.108747
"712",2018-09-01,"南投縣",74788659.0532903,9144889.6923698,99012888.1320145,243215151.392814
"713",2018-09-01,"屏東縣",160287869.479872,57627806.9509765,97647117.333599,421255898.764448
"714",2018-09-01,"苗栗縣",123161566.476786,2843648.27678571,435204570.716071,631921839.285714
"715",2018-09-01,"桃園市",450098136.068925,4277064.4567757,1630819518.16589,2515920268.69159
"716",2018-09-01,"高雄市",622489273.123158,21529304.4931579,1508911871.69947,2657938826.31579
"717",2018-09-01,"基隆市",73757068.2639264,14721.9697133586,19006062.8999459,147219697.133586
"718",2018-09-01,"連江縣",3228784.53724414,11886.9196032918,667896.29520996,7429324.7520574
"719",2018-09-01,"雲林縣",137947759.679081,36730731.0465549,260591048.088765,518795636.250776
"720",2018-09-01,"新北市",968335786.638775,3038256.61428571,560775363.665306,2170183295.91837
"721",2018-09-01,"新竹市",119573048.659108,1008668.35525321,675165918.157218,916971232.048375
"722",2018-09-01,"新竹縣",124081555.894737,2098630.96650718,656871492.516746,874429569.37799
"723",2018-09-01,"嘉義市",53973492.6857451,621840.965442765,7231780.11663067,115155734.341253
"724",2018-09-01,"嘉義縣",93569812.1955445,24109690.0059406,92332742.9485148,263206222.772277
"725",2018-09-01,"彰化縣",249846429.531646,44615433.8449367,518040329.61076,1002594018.98734
"726",2018-09-01,"澎湖縣",21011117.2936819,412166.366884532,3915580.48540305,46837087.1459695
"727",2018-10-01,"台中市",554237966.795747,15635117.740347,1644383072.69166,2695709955.23223
"728",2018-10-01,"台北市",518858125.076858,563823.010135135,55677522.2508446,1409557525.33784
"729",2018-10-01,"台東縣",39421718.9705067,1681740.36299471,10918375.8951349,86243095.5381901
"730",2018-10-01,"台南市",356025819.322755,34527873.2933437,1600858549.18344,2286614125.387
"731",2018-10-01,"宜蘭縣",89217861.1513073,6151931.13201886,132519134.867981,297194740.67724
"732",2018-10-01,"花蓮縣",64986791.9262874,1803378.0440929,85932050.1733423,217274463.143723
"733",2018-10-01,"金門縣",11394351.5140794,269240.239951865,3615138.36750903,26139829.1215403
"734",2018-10-01,"南投縣",86883728.4627126,9919898.27518535,103859512.387702,260364784.1256
"735",2018-10-01,"屏東縣",134993301.972877,57989248.7040094,100546192.253931,393681253.930818
"736",2018-10-01,"苗栗縣",92074728.8074766,2575516.88971963,428062613.966355,585344747.663551
"737",2018-10-01,"桃園市",477445823.908464,4222985.95548589,1606225128.71599,2484109385.57994
"738",2018-10-01,"高雄市",449280406.513713,20795264.5300633,1610734440.26688,2567316608.64979
"739",2018-10-01,"基隆市",76179358.9931076,14212.566976326,18504762.2031765,142125669.76326
"740",2018-10-01,"連江縣",2320731.83746874,9820.60550105789,616242.995191383,6137878.43816118
"741",2018-10-01,"雲林縣",120276767.838166,33663613.0923803,268317340.288604,495782225.21915
"742",2018-10-01,"新北市",818328725.372191,2644645.00351124,530062419.989466,1889032145.36517
"743",2018-10-01,"新竹市",91044936.8674699,868749.397590362,668676411.325301,868749397.590361
"744",2018-10-01,"新竹縣",122806637.37488,1550153.90795781,647017017.249281,861196615.532119
"745",2018-10-01,"嘉義市",49090063.7671655,658856.842209507,7320631.58010563,104580451.144366
"746",2018-10-01,"嘉義縣",77666063.6858476,23134572.1617418,101276346.747019,250374157.594609
"747",2018-10-01,"彰化縣",229008256.448111,41058051.1995742,539235716.11868,996554640.766365
"748",2018-10-01,"澎湖縣",16313474.2210646,373674.909173273,3773383.88674972,36634795.0169875
"749",2018-11-01,"台中市",485055540.629386,14528726.125,1584395817.42105,2548899320.17544
"750",2018-11-01,"台北市",424144926.347363,511017.98355104,60683385.546686,1277544958.8776
"751",2018-11-01,"台東縣",30904994.6515152,1712394.30735931,10877426.4480519,74451926.4069264
"752",2018-11-01,"台南市",314219026.282915,32005792.0783699,1540603126.79937,2162553518.80878
"753",2018-11-01,"宜蘭縣",69583275.7110592,5144393.12149533,124403214.911994,267937141.744548
"754",2018-11-01,"花蓮縣",50225314.7407407,1707263.66312399,84946293.1919485,198519030.595813
"755",2018-11-01,"金門縣",10500818.4392246,218505.430330673,3383066.83511973,25115566.704675
"756",2018-11-01,"南投縣",65065929.5259875,9124135.9002079,97339172.5987526,225844948.024948
"757",2018-11-01,"屏東縣",141156673.440032,59037100.1215559,99044071.7382496,397288695.299838
"758",2018-11-01,"苗栗縣",85787351.6344277,2554462.08340728,383861145.992014,532179600.709849
"759",2018-11-01,"桃園市",321996544.416354,3365817.53745318,1559271071.18414,2243878358.30212
"760",2018-11-01,"高雄市",531761443.555799,20909066.4699125,1557080110.45077,2581366230.85339
"761",2018-11-01,"基隆市",51727362.1244525,11286.7907755733,17325223.840505,112867907.755733
"762",2018-11-01,"連江縣",2301532.93207547,7211.35890985325,591886.150524109,5547199.16142558
"763",2018-11-01,"雲林縣",111646875.277919,30187579.2893401,255556725.92132,471680926.395939
"764",2018-11-01,"新北市",652132165.306873,2353660.81832849,505700838.680865,1681186298.80607
"765",2018-11-01,"新竹市",80190410.1278502,827558.412052117,644916270.512215,827558412.052117
"766",2018-11-01,"新竹縣",86528921.8978979,1489175.28628629,617459100.282282,783776466.466466
"767",2018-11-01,"嘉義市",43147509.4709583,585315.525267352,7296933.54833298,97552587.5445586
"768",2018-11-01,"嘉義縣",77024741.9494204,21572906.3804004,103206179.138567,249109773.445732
"769",2018-11-01,"彰化縣",195773407.681576,36487569.8328009,519901566.094782,926080452.609159
"770",2018-11-01,"澎湖縣",15607787.8887212,327436.109553591,3576329.95212422,36381789.950399
"771",2018-12-01,"台中市",417139437.260149,13961801.4819897,1590175705.63293,2449438856.48942
"772",2018-12-01,"台北市",342506349.876422,564446.852136489,51364663.5444205,1128893704.27298
"773",2018-12-01,"台東縣",31479665.5658838,1933676.79752781,10705605.2583436,74087233.6217552
"774",2018-12-01,"台南市",277049539.652035,30196710.4956105,1539821069.46848,2111658076.61612
"775",2018-12-01,"宜蘭縣",63553036.5120133,4742763.91880696,126183156.801988,256365617.232809
"776",2018-12-01,"花蓮縣",48768370.3009807,1674196.88028407,88279416.6756848,196964338.85695
"777",2018-12-01,"金門縣",7874951.98702141,200210.643737833,2479078.85334199,19628494.4841012
"778",2018-12-01,"南投縣",73516009.1129032,9000056.93548387,95736356.9354839,233162096.774194
"779",2018-12-01,"屏東縣",116561807.52253,59791344.3770751,98804920.2830039,368400150.197628
"780",2018-12-01,"苗栗縣",64874845.1040892,2447124.97583643,397319376.395911,520664888.475836
"781",2018-12-01,"桃園市",341696757.739437,3580319.66197183,1543117774.30986,2237699788.73239
"782",2018-12-01,"高雄市",366671866.026316,20344374.5021053,1528903400.08263,2365624942.10526
"783",2018-12-01,"基隆市",52445734.44756,11069.171474791,17179354.1288757,110691714.74791
"784",2018-12-01,"連江縣",1738011.3800524,8062.67964071856,600669.633233533,5039174.7754491
"785",2018-12-01,"雲林縣",93647174.1330275,29479105.8119266,244776433.825688,434154724.770642
"786",2018-12-01,"新北市",549427464.213642,2256684.54633205,485036731.824968,1504456364.22136
"787",2018-12-01,"新竹市",61034464.7065767,717115.120573356,640543161.58769,796794578.41484
"788",2018-12-01,"新竹縣",85134998.4456208,1248542.59865255,612800314.201155,780339124.157844
"789",2018-12-01,"嘉義市",37772539.1828138,609234.50294861,7336924.08550969,87033500.42123
"790",2018-12-01,"嘉義縣",61777218.0850846,19823364.0338288,98668834.5412609,223992813.941568
"791",2018-12-01,"彰化縣",170437802.22279,35238568.9790496,506443755.17629,885391180.37813
"792",2018-12-01,"澎湖縣",12434606.4040145,335073.448216955,3575141.47042494,30740683.3226564
"793",2019-01-01,"台中市",402897640.40329,13035633.6619399,1572725061.25071,2414006233.69257
"794",2019-01-01,"台北市",358165611.479114,565643.732594937,57469403.2316456,1131287465.18987
"795",2019-01-01,"台東縣",27486460.4147477,1777053.7944635,11036797.7043116,68086352.278295
"796",2019-01-01,"台南市",259439318.287091,26630499.3911368,1470502888.25434,2080507764.93256
"797",2019-01-01,"宜蘭縣",62685585.6548957,4263251.41733547,130634444.664526,263163667.736758
"798",2019-01-01,"花蓮縣",43758072.5326633,1471764.5396548,52086106.0253441,179483480.445707
"799",2019-01-01,"金門縣",9259705.19918144,196924.89904502,2405448.22919509,21174720.3274216
"800",2019-01-01,"南投縣",58746262.2637965,8049165.0590998,90079006.8786693,210711127.201566
"801",2019-01-01,"屏東縣",122223712.199757,58881227.2648605,96414783.5301254,368698980.994743
"802",2019-01-01,"苗栗縣",72475541.8238994,2010345.75471698,383615207.861635,515473270.440252
"803",2019-01-01,"桃園市",293327015,3053218,1517013172,2180870000
"804",2019-01-01,"高雄市",431323770.835153,19724447.9224891,1490265215.92686,2376439508.73362
"805",2019-01-01,"基隆市",45498352.7536519,10217.4607576133,15397713.3617232,102174607.576133
"806",2019-01-01,"連江縣",2393317.59160631,6225.22901576481,603281.284618662,5659299.10524073
"807",2019-01-01,"雲林縣",91077307.7956989,26144544.8260595,243615725.887413,428599095.509171
"808",2019-01-01,"新北市",553378043.257905,2264848.74457533,467162801.047737,1509899163.05022
"809",2019-01-01,"新竹市",68513423.8039724,712856.432642487,631115561.699482,792062702.936097
"810",2019-01-01,"新竹縣",75639938.6165939,1356094.51703057,590127130.661135,753385842.79476
"811",2019-01-01,"嘉義市",35757056.9956763,504330.846201359,6976576.70578546,84055141.0335598
"812",2019-01-01,"嘉義縣",64770280.3910915,17398788.6377876,84028003.2290749,208869011.257954
"813",2019-01-01,"彰化縣",163700823.839721,30928042.8222996,501644142.452962,871212473.867596
"814",2019-01-01,"澎湖縣",13280909.2264867,318243.131168283,3651593.86587938,32808570.2235344
"815",2019-02-01,"台中市",395954583.199301,11902016.4568765,1352791691.9289,2125360081.58508
"816",2019-02-01,"台北市",338104148.307094,498384.652575316,42861080.1214772,996769305.150632
"817",2019-02-01,"台東縣",30393469.9181467,1837713.15212355,9229253.13667954,67812293.4362934
"818",2019-02-01,"台南市",258978644.85342,25897864.485342,1314954950.27687,1823793273.61564
"819",2019-02-01,"宜蘭縣",66934726.6707803,4184775.59036624,91241117.5350319,216827750.796178
"820",2019-02-01,"花蓮縣",49224610.1554404,1469655.62694301,75111797.2227979,177066943.005181
"821",2019-02-01,"金門縣",8510094.84529201,218349.900357569,2015110.52109654,18504228.8438617
"822",2019-02-01,"南投縣",69346573.9859852,8118146.1788953,70676776.2514427,195617980.214345
"823",2019-02-01,"屏東縣",107001594.848035,58959401.3392141,77230336.6992783,323952754.611067
"824",2019-02-01,"苗栗縣",64429611.8808864,1976368.46260388,325222410.34626,439192991.689751
"825",2019-02-01,"桃園市",356236487.174745,3238513.51977041,1246827705.11161,1905007952.80612
"826",2019-02-01,"高雄市",322597777.073428,18750995.792393,1293213838.84311,2016236106.70893
"827",2019-02-01,"基隆市",54578836.5846108,10334.943492636,14365571.4547641,103349434.92636
"828",2019-02-01,"連江縣",2081302.46261216,6382.73180458624,563807.976071785,5318943.17048854
"829",2019-02-01,"雲林縣",90681020.6881793,27726074.3641304,206422147.05163,380852669.836957
"830",2019-02-01,"新北市",552182682.9001,2152758.99766121,388438451.640495,1345474373.53826
"831",2019-02-01,"新竹市",61803314.9104072,715316.14479638,573755079.741176,715316144.79638
"832",2019-02-01,"新竹縣",85684447.374031,1146957.16957364,518222236.440891,674680687.984496
"833",2019-02-01,"嘉義市",35384531.5499672,610211.305926088,5924456.60310518,77241937.4589985
"834",2019-02-01,"嘉義縣",60788553.3333333,19125930.9582705,66986601.9084967,183374218.200101
"835",2019-02-01,"彰化縣",164544752.459486,30082136.6462451,408300759.203557,755832579.051383
"836",2019-02-01,"澎湖縣",11608514.8048671,318155.19603425,3463741.78639027,27665669.2203695
"837",2019-03-01,"台中市",401590151.761239,12405268.1646416,1618036153.55286,2432405522.47874
"838",2019-03-01,"台北市",353522754.523145,551345.531071655,52929170.9828789,1102691062.14331
"839",2019-03-01,"台東縣",27900561.0947673,2037250.27248613,10897893.5809019,69768844.9481553
"840",2019-03-01,"台南市",259626858.764342,24676993.7643425,1554443237.45808,2073696954.98676
"841",2019-03-01,"宜蘭縣",63119655.3711121,4557470.94290584,133931689.443545,263437626.757563
"842",2019-03-01,"花蓮縣",44318983.5532535,1588036.06636452,80223201.2835869,182532881.191324
"843",2019-03-01,"金門縣",10169623.9392523,201400.604672897,2288442.03551402,22131934.5794393
"844",2019-03-01,"南投縣",59658735.2900795,7572392.06697363,91977369.9405609,209182101.297614
"845",2019-03-01,"屏東縣",120902433.418463,58154216.3155754,95927111.6779179,364603237.088247
"846",2019-03-01,"苗栗縣",74558992.5252525,2130256.92929293,403151123.868687,532564232.323232
"847",2019-03-01,"桃園市",305712346.20323,3007711.06594886,1520397943.83715,2148365047.10633
"848",2019-03-01,"高雄市",413241531.952994,19429934.415221,1513639281.02966,2369504196.97818
"849",2019-03-01,"基隆市",48225033.7877231,10297.8931855057,16661991.1741482,102978931.855057
"850",2019-03-01,"連江縣",2452049.76916221,5580.45008912656,618871.914884135,5580450.08912656
"851",2019-03-01,"雲林縣",97545279.3542362,27976406.4216144,246621435.638426,437815436.957972
"852",2019-03-01,"新北市",558003297.423963,2074361.70046083,471472780.776168,1481686928.90059
"853",2019-03-01,"新竹市",69513747.0282685,720764.658127208,640039016.416961,800849620.141343
"854",2019-03-01,"新竹縣",79008047.7483871,1284069.60967742,604796786.158064,755335064.516129
"855",2019-03-01,"嘉義市",35727409.6359867,499451.206467662,6850805.71538143,83241867.7446103
"856",2019-03-01,"嘉義縣",68445725.309806,19266537.6077586,95567428.3674569,225076373.922414
"857",2019-03-01,"彰化縣",170637106.331516,30744630.9291167,517901676.883315,880934983.642312
"858",2019-03-01,"澎湖縣",13310984.0080069,296444.088292577,3721662.19541225,32222183.5100628
"859",2019-04-01,"台中市",397927033.09375,13078551.3007075,1600427166.57547,2421953944.57547
"860",2019-04-01,"台北市",334554201.249119,553714.335069711,49612804.4222461,1107428670.13942
"861",2019-04-01,"台東縣",30547249.861415,1879719.10527595,10305795.8667639,72576027.2307318
"862",2019-04-01,"台南市",260885929.376054,27162457.5379427,1567842316.49241,2105616863.40641
"863",2019-04-01,"宜蘭縣",63710458.2218623,5081202.18947368,115157630.390283,244288566.801619
"864",2019-04-01,"花蓮縣",48680505.0855438,1615083.1117374,82407240.6541777,190009777.851459
"865",2019-04-01,"金門縣",8416187.08616011,204286.204206242,2661788.56173677,20226356.8521031
"866",2019-04-01,"南投縣",71661961.611709,8152747.06672406,95480771.669393,228368265.174344
"867",2019-04-01,"屏東縣",109458327.522494,59916677.1515391,98652503.7821626,358997466.456196
"868",2019-04-01,"苗栗縣",64632193.1942149,2316170.74586777,431193787.18905,551469225.206612
"869",2019-04-01,"桃園市",353977704.99354,3328943.93410853,1518220363.5491,2219295956.07235
"870",2019-04-01,"高雄市",328011926.981328,19497212.4429461,1504037905.74585,2293789699.17012
"871",2019-04-01,"基隆市",55240912.1515409,11250.694939214,17461078.5456602,112506949.39214
"872",2019-04-01,"連江縣",1889415.29572516,7187.99297286746,607385.4062073,5134280.69490533
"873",2019-04-01,"雲林縣",96711439.7618403,28995911.7401894,247604062.035183,438004709.066306
"874",2019-04-01,"新北市",549632381.681668,2069621.663137,479856565.610192,1478301187.955
"875",2019-04-01,"新竹市",61111227.6013514,806216.722972973,648843218.648649,806216722.972973
"876",2019-04-01,"新竹縣",87183517.1930894,1238842.16260163,609665199.270325,774276351.626016
"877",2019-04-01,"嘉義市",35372964.1656353,551266.974009901,7108002.95276403,83525299.0924092
"878",2019-04-01,"嘉義縣",61642316.7074258,19320726.1321782,89756861.710396,213961529.70297
"879",2019-04-01,"彰化縣",168933233.160883,33234227.831756,519362772.201893,890998065.194532
"880",2019-04-01,"澎湖縣",12027476.7245203,291722.52793177,3816703.07377399,30387763.326226
"881",2019-05-01,"台中市",437532180.401105,13894071.6364641,1695601044.23867,2621522950.27624
"882",2019-05-01,"台北市",383171705.896324,636921.053684049,61908726.4180895,1273842107.3681
"883",2019-05-01,"台東縣",28989924.4815753,2144910.62805159,11150545.8433901,74735561.953017
"884",2019-05-01,"台南市",285306000.571196,30721786.2847844,1665301533.02522,2258954873.8812
"885",2019-05-01,"宜蘭縣",64907956.8583429,6020995.99809087,128357914.685758,269999820.542192
"886",2019-05-01,"花蓮縣",46704398.1680517,1824693.8602647,82518868.0849492,194116368.113266
"887",2019-05-01,"金門縣",9936055.50392817,218568.098316498,3775952.31919192,25122769.9214366
"888",2019-05-01,"南投縣",61866165.0247967,8525486.83170732,99667000.8182927,225541979.674797
"889",2019-05-01,"屏東縣",134467015.426354,63830053.397293,106913301.443869,407599319.267516
"890",2019-05-01,"苗栗縣",78177033.2025072,2411782.06268081,446650273.217936,588239527.483124
"891",2019-05-01,"桃園市",308779072.548683,3446195.0061237,1610062306.86099,2297463337.4158
"892",2019-05-01,"高雄市",473804158.421534,20370560.9512443,1525528675.68207,2514884068.05485
"893",2019-05-01,"基隆市",47445739.4935834,11057.0355380059,18299393.8153998,110570355.380059
