"total.price.NTD.1","The.villages.and.towns.urban.district","land.sector.position.building.sector.house.number.plate","day","busfar","convifar","all_post_office","all.police.station.far","schoolfar","hospital.far","materials","guard"
151465.00535384,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¤¤µØµó¢°¢°¢´¸¹¤G¼Ó",7617,2100,1600,450,850,1000,2100,3,1
170731.707317073,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¤¥¿¸ô¢µ¢·¢¯«Ñ¢µ¸¹¤T¼Ó",12552,2500,1300,450,350,850,400,3,0
179782.903663501,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¥Á¥Íµó¢°«Ñ¢°¤§¢µ¢²¸¹",1045,800,1300,450,1000,1200,2300,3,1
183608.094382374,"·s²ø°Ï","·s¥_¥«·s²ø°Ï¤¤µØ¸ô¤@¬q¢²¢´¸¹¤E¼Ó¤§¤G",1718,2800,5500,450,2200,2100,2800,1,1
203218.297743143,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï³Õ·Rµó¢±¸¹¥|¼Ó",2014,3000,3400,450,950,3700,600,3,1
204099.586522389,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°ÏÂù¤Q¸ô¤G¬q¢±¢±¢²¸¹¤Q¤C¼Ó",8803,2800,2000,450,4100,2800,2500,1,1
233579.59720676,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï³Õ·Rµó¢±¸¹¤Q¼Ó",2033,3000,3400,450,1700,3700,600,3,1
254649.856447385,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤G¬q¢²¢·¢´¤§¢´¸¹¤C¼Ó",4542,2600,1900,450,7600,2900,2500,3,1
61496.832913105,"¤­ªÑ°Ï","·s¥_¥«¤­ªÑ°Ï­â¶³¸ô¤@¬q¢°¢¯¢¸«Ñ¢±¢¶¸¹¤G¼Ó",10729,3600,3100,400,2800,2700,2800,3,1
86538.4615384615,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢±¢¸¢¸«Ñ¢²¢·¸¹¤T¼Ó",12616,2100,1200,400,550,1200,2900,3,0
93286.6899883392,"¾ðªL°Ï","·s¥_¥«¾ðªL°Ï«O¦wµó¤G¬q¢³¢´«Ñ¢°¢²§Ë¢µ¸¹¤­¼Ó",15367,1800,1500,400,550,2000,2200,3,0
98750.5038291012,"·s²ø°Ï","·s¥_¥«·s²ø°ÏµØ¿³µó¢²¸¹¤T¼Ó",16828,2300,4400,400,2400,1700,2300,4,0
108409.024318781,"·s²ø°Ï","·s¥_¥«·s²ø°Ï¤¤¥¿¸ô¢²¢¸¢°¸¹¤Q¼Ó",8729,2900,900,400,7800,1900,3000,3,1
128462.91331546,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¶ê³q¸ô¢°¢³¢°«Ñ¢²¢¶§Ë¢±¸¹¤G¼Ó",14537,1300,950,400,450,700,800,3,0
149356.617647059,"·s²ø°Ï","·s¥_¥«·s²ø°Ï·s®õ¸ô¢±¤§¢±¢¯¸¹¥|¼Ó¤§¤G",1975,2500,4400,400,1900,1900,2300,3,1
154896.142433234,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤½¶é¸ô¢°¢²¸¹¤Q¤G¼Ó",1688,1000,3000,400,650,3300,1500,3,1
163275.884411041,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¤¤¿³µó¢±¢±¢±¸¹¤Q¤G¼Ó¤§¤»",4904,2000,1800,400,1300,1400,1200,3,1
181217.953220482,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¥Ã±dµó¢°«Ñ¢²¢°¸¹¤Q¼Ó",178,1800,240,400,190,700,2300,3,1
222437.137330754,"ªO¾ô°Ï","·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤G¬q¢²¢µ¢¶¸¹¥|¼Ó¤§¢¶",5537,2600,1900,400,3700,3200,2500,3,1
87870.1050620821,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢°¢¸¢³«Ñ¢±¢µ§Ë¢µ¸¹¥|¼Ó",12457,2000,1000,350,210,700,2300,3,0
117130.307467057,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢°¢¯¢·«Ñ¢±¢·¸¹¤Q¼Ó¤§¥|",10916,1900,1200,350,450,550,1900,3,1
126436.781609195,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªøºa¸ô¢°¢²¢¯¸¹¤­¼Ó",5564,2000,800,350,150,450,2000,3,1
138414.460575007,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤µØ¸ô¤@¬q¢±¢±¢°¸¹¤G¤Q¤E¼Ó¤§¢°",995,700,2500,350,1400,1500,1600,1,1
177559.66986393,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¤¤¥¡«n¸ô¢¸¢´«Ñ¢°¢¸¤§¢°¸¹",9892,1200,1700,350,1300,1200,1400,3,1
228617.536309844,"¤T­«°Ï","·s¥_¥«¤T­«°Ï©M¥­µó¢±¢²¸¹",13949,1000,2000,350,1200,1000,1400,3,0
98160.7770200455,"·s²ø°Ï","·s¥_¥«·s²ø°Ï«Ø¤¤µó¢·¢°«Ñ¢°¢¯§Ë¢³¸¹¤T¼Ó",15188,2300,5100,300,2200,1500,2300,3,0
120379.78975924,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï´º¥­¸ô¢²¢·¢´«Ñ¢´¢±¸¹¤­¼Ó",11862,1600,1000,300,500,650,900,3,0
126291.618828932,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤é©Mµó¢°¢´¸¹¤»¼Ó",992,1600,2100,300,1400,1500,1500,1,1
133484.162895928,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤é©Mµó¢°¢¸¸¹¤Q¤»¼Ó",994,1600,2100,300,1400,1500,1500,1,1
239015.113602242,"·s©±°Ï","·s¥_¥«·s©±°Ï¥Ã·sµó¢²¢±¸¹¤E¼Ó",128,2800,1500,300,1200,3500,1500,3,1
81870.7191780822,"®õ¤s°Ï","·s¥_¥«®õ¤s°ÏºÖ¼wµó¢³¢°¸¹¥|¼Ó",14890,1600,1100,290,270,210,3300,3,0
171294.626758024,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô¢µ¢±¤§¢²¸¹¤»¼Ó",153,1600,1500,280,650,800,850,3,1
70028.0112044818,"®õ¤s°Ï","·s¥_¥«®õ¤s°Ï©ú§Ó¸ô¤@¬q¢¶¢³«Ñ¢±¸¹¤T¼Ó",14452,800,1100,270,350,2400,3400,3,0
151268.208210248,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¤¤¥¿¸ô¢°¢µ¢¸¸¹¤­¼Ó¤§¤G",6210,1700,2000,270,750,1000,500,3,1
164623.780978796,"·s©±°Ï","·s¥_¥«·s©±°Ï¥_·s¸ô¤G¬q¢±¢±¢·«Ñ¢°¢²¸¹¤G¼Ó",16132,3200,1200,270,1600,9700,1300,3,0
160714.285714286,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¥¿¸q¥_¸ô¢±«Ñ¢°§Ë¢°¢¶¸¹",18282,1000,1800,260,900,1100,750,4,0
147798.993369018,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ï¤¤­ì¸ô¢°¢±«Ñ¢°¢¯¸¹¤K¼Ó",4931,2000,1100,250,270,500,2100,3,1
135562.584726615,"¤¤©M°Ï","·s¥_¥«¤¤©M°Ï¤¤¿³µó¢±¢°¢³¸¹¤C¼Ó¤§¤G",5045,1800,1700,240,1200,1300,1000,3,1
75166.2330153223,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q¢±¢¯«Ñ¢±¢´§Ë¢³¸¹¥|¼Ó¤§¥|",10140,750,2600,220,3600,3200,1300,3,1
140961.162335848,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¯·R¸ô¢°¢¯¸¹¤T¼Ó",15260,3300,1800,220,1000,1700,500,3,0
103222.729440621,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q¢±¢¯«Ñ¢±¢´§Ë¢¶¸¹",10224,750,2700,210,450,3200,3300,3,1
116984.718871097,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢°¢¶¢±«Ñ¢±¢´¸¹¤»¼Ó",10497,2100,1100,210,270,600,2200,3,1
77286.389008158,"ªL¤f°Ï","·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q¢±¢¯«Ñ¢±¢°¸¹¤E¼Ó¤§¤»",10301,750,2700,200,450,3200,3300,3,1
150991.808941084,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¤¤¥¡¸ô¤@¬q¢±¢µ¢·¸¹¤Q¤E¼Ó¤§¢°",995,1500,2000,200,1200,1300,1400,1,1
131118.881118881,"¤T®l°Ï","·s¥_¥«¤T®l°Ï´_¿³¸ô¢³¢±«Ñ¢·¸¹¤C¼Ó¤§¤G",10123,950,450,180,800,700,2200,3,1
132007.233273056,"¤g«°°Ï","·s¥_¥«¤g«°°Ï¸Î¥Í¸ô¢°¢¯¢±«Ñ¢°¢¶¸¹¤G¼Ó",16107,2100,1900,160,1600,1700,1600,3,0
135998.351535133,"¤T­«°Ï","·s¥_¥«¤T­«°ÏºÖ¸Îµó¢°¢¸¸¹¥|¼Ó",13758,1100,1300,160,1100,1100,1300,3,1
61403.5087719298,"¤K¨½°Ï","·s¥_¥«¤K¨½°Ï¤¤µØ¸ô¤G¬q¢´¢²¢·¤§¢µ¸¹¥|¼Ó",9882,700,2600,150,270,700,3200,3,1
223120.452708165,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¤¿³µó¢³¢³«Ñ¢±¸¹¤T¼Ó",109,2500,1800,150,650,1200,120,3,1
232801.94017785,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¤¤¿³µó¢³¢³«Ñ¢±¸¹¤­¼Ó",110,2500,1800,150,650,1200,120,3,1
84841.628959276,"¤T­«°Ï","·s¥_¥«¤T­«°Ï¥¿¸q¥_¸ô¢µ¤§¢°¸¹¤C¼Ó¤§¤G¤Q",13055,1000,1700,140,950,1000,750,3,1
99888.0564884182,"Äª¬w°Ï","·s¥_¥«Äª¬w°Ïªø¦wµó¢±¢²¢²«Ñ¢°¢·¸¹¥|¼Ó",11888,2600,1700,110,500,1100,2700,3,0
215272.727272727,"¥Ã©M°Ï","·s¥_¥«¥Ã©M°Ï¥Ã©M¸ô¤G¬q¢°¢¯¢¯¸¹¤Q¼Ó¤§¤Q¤K",10066,3400,1700,64,750,1400,350,3,1
114842.526535584,"¤T®l°Ï","·s¥_¥«¤T®l°Ï¥Á¥Íµó¢´¢±¸¹¥|¼Ó",6802,700,1100,60,750,850,1900,3,1
