"total.price.NTD.1","The.villages.and.towns.urban.district","land.sector.position.building.sector.house.number.plate","day","busfar","convifar","all_post_office","all.police.station.far","schoolfar","hospital.far","materials","guard"
99176.197712549,"林口區","新北市林口區民有街３８號十五樓之一",-674,1700,1100,2000,1300,2300,2700,3,1
99241.1667061892,"林口區","新北市林口區民有街３８號四樓之六",-692,1700,1100,2000,2700,2300,2700,3,1
99676.5214774694,"林口區","新北市林口區民有街３８號十二樓之二",-804,1700,1100,2000,1300,2300,2700,3,1
100428.797111262,"林口區","新北市林口區民有街３８號八樓之二",-758,1700,1100,2000,1300,2300,2700,3,1
100615.852195473,"林口區","新北市林口區民有街３８號十三樓之一",-617,1700,1100,2000,1300,2300,2700,3,1
100804.934928158,"林口區","新北市林口區民有街３８號九樓之二",-796,1700,1100,2000,1300,2300,2700,3,1
100901.1145364,"林口區","新北市林口區民有街３８號十樓之六",-776,1700,1100,2000,1300,2300,2700,3,1
100921.712752304,"淡水區","新北市淡水區鄧公路２巷３號八樓",8038,400,400,2000,1900,1300,4000,3,1
101138.249940716,"林口區","新北市林口區民有街３８號十一樓之六",-776,1700,1100,2000,1300,2300,2700,3,1
101175.717827721,"林口區","新北市林口區民有街３８號二樓之一",-460,1700,1100,2000,1300,2300,2700,3,1
101181.072745054,"林口區","新北市林口區民有街３８號十四樓之二",-643,1700,1100,2000,1300,2300,2700,3,1
101181.072745054,"林口區","新北市林口區民有街３８號十一樓之二",-677,1700,1100,2000,1300,2300,2700,3,1
101575.621850756,"林口區","新北市林口區民有街３８號八樓之一",-740,1700,1100,2000,1300,2300,2700,3,1
101933.348378846,"林口區","新北市林口區民有街３８號十樓之二",-713,1700,1100,2000,1300,2300,2700,3,1
101975.52587379,"林口區","新北市林口區民有街３８號九樓之一",-700,1700,1100,2000,1300,2300,2700,3,1
102323.926962295,"林口區","新北市林口區民有街３８號十二樓之六",-750,1700,1100,2000,1300,2300,2700,3,1
102323.926962295,"林口區","新北市林口區民有街３８號八樓之六",-776,1700,1100,2000,1300,2300,2700,3,1
102375.429896825,"林口區","新北市林口區民有街３８號十二樓之一",-614,1700,1100,2000,1300,2300,2700,3,1
103153.900877401,"林口區","新北市林口區民有街３８號十三樓之六",-737,1700,1100,2000,1300,2300,2700,3,1
103746.739388191,"林口區","新北市林口區民有街３８號十五樓之六",-666,1700,1100,2000,1300,2300,2700,3,1
103746.739388191,"林口區","新北市林口區民有街３８號十四樓之六",-679,1700,1100,2000,2700,2300,2700,3,1
113340.958718935,"新莊區","新北市新莊區自立街１９８號四樓",13711,4000,1200,2000,1700,1600,4000,3,0
123001.2300123,"新莊區","新北市新莊區幸福路７６６號五樓",10342,3800,1600,2000,3200,350,3800,3,1
123909.2495637,"三峽區","新北市三峽區大智路１９號九樓",6054,2500,1100,2000,2300,850,350,3,1
125159.517031511,"永和區","新北市永和區成功路一段４７巷２號四樓",15738,850,2200,2000,1300,600,1800,3,0
132999.530589892,"三重區","新北市三重區中華路１１１巷４號三樓",18360,2300,1000,2000,950,2100,850,4,0
136546.184738956,"林口區","新北市林口區民有街９２號六樓",1663,1800,1100,2000,1400,2300,2400,3,1
159907.183212268,"林口區","新北市林口區民有街３６號",-650,1700,1100,2000,1300,2300,2700,3,1
161467.706458708,"林口區","新北市林口區民有街４０號",-749,1700,1100,2000,1300,2300,2700,3,1
161808.60403863,"林口區","新北市林口區民有街４２號",-759,1700,1100,2000,1300,2300,2700,3,1
170289.855072464,"永和區","新北市永和區得和路２９３號二樓",16288,750,950,2000,1500,850,2000,3,0
174497.148003603,"新店區","新北市新店區中央路１６５號六樓之２",3558,2300,1600,2000,1700,3000,1200,1,1
200379.728348182,"板橋區","新北市板橋區漢生西路１７１之１號十四樓",710,1600,1400,2000,2700,1800,650,3,1
33559.1133004926,"三芝區","新北市三芝區樂全街５６號十一樓",9569,2600,1900,1900,2000,1800,11300,3,1
37575.7575757576,"三芝區","新北市三芝區樂全街９２號十二樓",9594,2600,1900,1900,1800,1800,11300,3,1
56504.9614112459,"淡水區","新北市淡水區中山北路一段２１２巷１６號十四樓",9908,1900,2400,1900,1700,1000,6000,3,1
69170.6439786954,"中和區","新北市中和區橋安街３號六樓",8539,2200,2200,1900,1600,1400,2100,3,1
84351.3670738802,"淡水區","新北市淡水區大忠街１１７號五樓之８",10259,1900,700,1900,1800,1000,6000,3,1
115120.611884683,"汐止區","新北市汐止區建成路５９巷７１號十六樓",8686,650,850,1900,850,1700,54,3,1
119581.464872945,"三重區","新北市三重區仁興街１１巷４３號",20728,900,3700,1900,2700,800,3200,4,0
121900.826446281,"汐止區","新北市汐止區建成路１６０巷５３號８樓",9397,750,950,1900,1000,1700,170,3,1
136679.920477137,"永和區","新北市永和區成功路一段１６巷７號三樓",16359,1000,2100,1900,1000,450,1700,4,0
147925.285194935,"土城區","新北市土城區廣明街４１巷４０號八樓",9660,3400,2000,1900,3600,3900,2900,3,1
151533.018867925,"板橋區","新北市板橋區介壽街６０號二樓",17964,1200,2100,1900,2400,1700,1600,3,0
209677.419354839,"新莊區","新北市新莊區自強街４７之８號",17006,4000,1200,1900,2100,1400,4000,4,0
24929.2548174101,"淡水區","新北市淡水區水碓４６號",10259,1900,2300,1800,1600,750,6000,3,1
49170.9548313322,"三芝區","新北市三芝區聽濤街６號",14600,1900,2200,1800,1800,1800,11500,4,0
64123.5359549827,"鶯歌區","新北市鶯歌區鶯桃路１２９巷１２弄７號六樓之一",10121,2300,500,1800,2000,1200,2300,3,1
70771.4083510262,"淡水區","新北市淡水區大忠街８５號十四樓之１１",11692,1800,700,1800,1600,850,5900,3,1
82513.4877816566,"淡水區","新北市淡水區大忠街８５號十四樓之４",11653,1800,700,1800,1600,850,5900,3,1
83628.9913836797,"淡水區","新北市淡水區中山北路三段５７號",3274,3100,2900,1800,2900,2100,6800,3,1
90271.8776550552,"新莊區","新北市新莊區中和街８３號二樓",8116,4000,1500,1800,3000,500,4000,3,1
97896.0927436668,"林口區","新北市林口區源泉街４０號七樓",5279,850,2500,1800,850,4700,2600,3,1
100896.860986547,"三峽區","新北市三峽區大同路２０６之１號十二樓",3530,2200,1100,1800,1500,1400,2000,3,1
102077.57896001,"三峽區","新北市三峽區學府路１２８號二樓",4848,1400,2500,1800,2500,2500,3000,3,1
102089.268755935,"汐止區","新北市汐止區和平街６巷３弄１２號２樓",15570,450,650,1800,650,1100,600,3,1
102305.815692138,"中和區","新北市中和區保健路３３巷１５號",11200,3100,1400,1800,1300,1100,2500,3,0
103771.479580451,"蘆洲區","新北市蘆洲區國道路二段１０６號十一樓",5535,3000,2500,1800,1900,1800,1500,3,1
107569.721115538,"三峽區","新北市三峽區弘園街２８號三樓之一",2194,2300,1300,1800,2100,1400,2000,3,1
117720.41401671,"中和區","新北市中和區景新街４９６巷１７號二樓",9383,3200,2600,1800,2200,2200,2500,3,1
125016.894174889,"永和區","新北市永和區秀朗路二段９４號九樓",9216,950,1200,1800,1300,600,1800,3,1
140277.4943889,"汐止區","新北市汐止區建成路１７８巷２號十樓",9386,700,2000,1800,900,1700,44,3,1
144725.557461407,"樹林區","新北市樹林區復興路３０８巷２弄１１號",15643,1500,1600,1800,1600,500,500,3,0
147770.016120365,"三重區","新北市三重區三和路四段２０巷２４號四樓",8670,850,1600,1800,2600,1000,2200,3,1
157704.438802985,"中和區","新北市中和區中山路二段３１２巷３３弄１１號",12370,2100,750,1800,1500,1000,2000,3,0
159783.344617468,"中和區","新北市中和區景平路１８２號三十五樓之一",9044,3000,2100,1800,1800,1900,2400,1,1
160664.819944598,"中和區","新北市中和區福祥路９號十八樓之二十五",8661,2100,230,1800,850,450,1800,3,1
162563.86437529,"中和區","新北市中和區福祥路９號十四樓之十三",8675,2100,230,1800,850,450,1800,3,1
96832.7617510591,"中和區","新北市中和區興南路二段３４巷５５弄１５號三樓",12163,3200,2500,1700,2000,2100,2500,3,1
103980.253008331,"五股區","新北市五股區新城八路６８號七樓",3214,3500,1900,1700,2700,1700,2700,3,1
117169.192313701,"汐止區","新北市汐止區招商街１１巷９號６樓",10475,550,550,1700,850,1500,950,3,1
117414.991546121,"林口區","新北市林口區源泉街３６號四樓",5265,850,2500,1700,850,4600,4500,3,1
122164.289907116,"林口區","新北市林口區民富街１９８號七樓",2816,1500,1300,1700,2800,2800,2300,3,1
125306.456006538,"汐止區","新北市汐止區建成路１６０巷１０號９樓",9246,650,1900,1700,850,1600,38,3,1
131578.947368421,"永和區","新北市永和區民族街３３之３號",15390,1200,650,1700,1500,1400,2000,3,0
136131.593874078,"新店區","新北市新店區寶興路６６巷５號",15956,2600,2300,1700,1700,9100,2500,3,0
158176.662115324,"新莊區","新北市新莊區明中街４９巷２６號三樓",3691,3500,900,1700,1100,2200,3500,3,1
66555.6413367156,"三峽區","新北市三峽區大德路２５０號十一樓",3940,1300,2100,1600,2300,2100,2800,3,1
71076.2982303452,"淡水區","新北市淡水區新民街１７８巷４２弄８號三樓之１",12045,2000,2100,1600,1500,1000,5800,3,1
84416.3056758858,"樹林區","新北市樹林區復興路２５２號五樓",14442,850,1300,1600,1400,160,300,3,0
97250.65808716,"汐止區","新北市汐止區鄉長路一段５５巷７號六樓之１",5077,1000,1800,1600,1200,1600,850,3,1
131483.843537415,"新莊區","新北市新莊區中環路一段６號六樓",292,1100,2100,1600,3600,2900,2100,3,1
142093.599269978,"中和區","新北市中和區圓通路２９６巷１７號十五樓",2431,450,2400,1600,1900,1900,850,3,1
155674.281503316,"中和區","新北市中和區景平路２６８號七樓之十一",8113,2900,1900,1600,1700,1800,2300,2,1
159151.193633952,"土城區","新北市土城區清水路１１７號３樓",3136,1800,850,1600,2000,2200,1300,3,1
162419.120559884,"三重區","新北市三重區中正南路２３５號十九樓之五",3175,3200,1800,1600,850,3300,1500,3,1
192558.192218384,"中和區","新北市中和區宜安路１６８巷３１號六樓",2875,2800,1100,1600,1100,850,2200,3,1
208557.477447654,"中和區","新北市中和區宜安路１６８巷１３號十二樓",2848,2600,1100,1600,1100,850,2200,3,1
211696.119511751,"永和區","新北市永和區仁愛路３０６巷２號十三樓之２",153,4800,2000,1600,2400,2600,1900,1,1
220369.420215495,"新店區","新北市新店區中央路５８號九樓",203,2900,1000,1600,1800,3600,750,3,1
43977.0554493308,"鶯歌區","新北市鶯歌區尖山路２４０巷２１弄２５號五樓",10035,1900,2800,1500,2000,1200,850,3,0
58180.3591132511,"中和區","新北市中和區景新街４１０巷７之５號三樓",13723,3000,2000,1500,1800,1700,2200,3,0
83172.8917982287,"樹林區","新北市樹林區保安街一段１４巷４７號四樓",12223,750,350,1500,1300,1700,1700,3,0
98660.2970194205,"中和區","新北市中和區圓通路２９４巷５弄１號四樓",14308,350,2300,1500,1800,1800,750,3,0
118773.946360153,"新莊區","新北市新莊區中港路１３２巷１４號三樓",17792,3500,700,1500,1200,1900,3500,4,0
122727.272727273,"新莊區","新北市新莊區永樂街１６６號",17878,3500,900,1500,2600,1800,3500,4,0
131740.196078431,"中和區","新北市中和區中山路二段３０５號五樓之十五",5323,2000,550,1500,1000,800,1600,3,1
165626.026947092,"中和區","新北市中和區景新街３３７之７號九樓",-102,2700,1700,1500,1500,1500,2100,2,1
169151.376146789,"新店區","新北市新店區中興路二段３１巷１２號六樓",1345,1600,2200,1500,750,8900,1700,3,1
191717.118539967,"中和區","新北市中和區景新街３３５號九樓",141,2700,1700,1500,1500,1500,2100,2,1
195652.173913043,"永和區","新北市永和區自由街１號一樓",16863,2400,900,1500,800,1000,850,4,0
218596.059113301,"中和區","新北市中和區景新街３３７之２號二十七樓",160,2700,1700,1500,1500,1500,2100,2,1
25638.2865078517,"瑞芳區","新北市瑞芳區逢甲路３４３號之１１四樓",9903,1000,3400,1400,1500,2100,850,3,0
70288.9657480754,"泰山區","新北市泰山區黎明路５號三樓",12786,1700,300,1400,1300,3400,4500,3,0
73613.2711249352,"三峽區","新北市三峽區永安街９巷５４號五樓",11010,1900,300,1400,230,2300,3100,3,0
86257.1395267514,"泰山區","新北市泰山區中華街１０巷４號二樓",15446,1600,2200,1400,1300,900,2200,3,0
87319.2834562698,"三峽區","新北市三峽區大仁路６號二樓之１",9682,2000,500,1400,1700,300,550,3,0
94156.5852545081,"新莊區","新北市新莊區新泰路４７６巷８號五樓　",11443,3600,1200,1400,3600,500,3600,3,1
112923.462986198,"五股區","新北市五股區新五路三段１５５號十七樓",1681,2800,2100,1400,1700,1600,1700,3,1
118210.862619808,"五股區","新北市五股區新城八路２４７號十五樓",185,2500,1900,1400,1700,1700,1700,3,1
123985.572587917,"五股區","新北市五股區新城六路１８１號十一樓",446,2400,2000,1400,1600,1500,1600,3,1
140907.742509641,"板橋區","新北市板橋區華江三路３１０號十六樓",-1056,3800,3500,1400,5000,3400,2900,3,1
141057.487579844,"板橋區","新北市板橋區華江三路３００號十四樓",-1040,3800,3500,1400,5000,3400,2900,3,1
161824.429865667,"板橋區","新北市板橋區民生路二段１４之３號二十一樓",9142,2400,1800,1400,2700,3400,2100,3,1
170043.415340087,"中和區","新北市中和區保健路１０巷３弄７號",18394,2600,1200,1400,900,900,2000,4,0
178902.409541462,"中和區","新北市中和區景安路１３號十五樓",6015,2700,1000,1400,900,700,2000,3,1
75221.9046186249,"鶯歌區","新北市鶯歌區永明街７９號二樓",9140,1600,250,1300,1300,1100,2300,3,1
75519.1944619257,"中和區","新北市中和區安和路２０３號四樓",14132,2500,4000,1300,550,500,1800,3,0
77857.8784757981,"汐止區","新北市汐止區大同路三段６０９號２０樓之３",8587,2700,1600,1300,2900,3400,3200,3,1
84461.3649182177,"鶯歌區","新北市鶯歌區國華路３之１號十樓",10082,1400,450,1300,1400,1200,2200,3,1
101817.360875945,"中和區","新北市中和區興南路二段３４巷２８弄５號四樓",13115,3400,2700,1300,2200,2300,2700,3,1
112038.970076548,"蘆洲區","新北市蘆洲區永平街３２巷１１弄２５號五樓",11343,900,650,1300,900,1400,2500,3,1
136494.252873563,"三重區","新北市三重區正義北路３６４巷４４號五樓",9960,450,2300,1300,2100,500,1900,3,0
139524.743841291,"三峽區","新北市三峽區大義路２１３號九樓之一",5123,550,1900,1300,2000,1900,3600,3,1
144228.0945758,"林口區","新北市林口區忠孝路２９６號二十三樓",1356,1200,2100,1300,700,3200,1900,3,1
153138.075313808,"三重區","新北市三重區重安街１９之１號二樓",977,2200,1000,1300,400,2300,700,3,1
161007.025761124,"土城區","新北市土城區慶安街１６號十三樓",1103,350,2800,1300,170,150,850,3,1
165180.046250413,"樹林區","新北市樹林區千歲街１４０之１號",16955,1100,900,1300,1200,1500,1600,3,0
175142.247510669,"三重區","新北市三重區龍門路２４號十一樓",4875,280,2400,1300,2100,300,2000,3,1
183634.493903335,"蘆洲區","新北市蘆洲區中興街８９號四樓之一",879,2300,2700,1300,2900,2300,1100,3,1
185149.715890953,"蘆洲區","新北市蘆洲區中正路２４３巷３號九樓之二",2157,700,280,1300,900,130,1200,3,1
185913.370998117,"蘆洲區","新北市蘆洲區中正路２４３巷５號九樓",2150,750,750,1300,900,96,1200,3,1
189372.526851328,"板橋區","新北市板橋區華江九路１５號十樓",814,3000,1400,1300,4600,3400,2100,3,1
199959.192001632,"板橋區","新北市板橋區華江一路５０８號十五樓",957,3100,1400,1300,4700,3500,2100,3,1
21710.5263157895,"萬里區","新北市萬里區孝七街２６號",15623,1300,950,1200,1200,1000,1100,3,0
90008.7387124964,"八里區","新北市八里區頂罟一路６２號十樓",429,1800,1600,1200,1000,650,4300,3,1
95797.953407359,"中和區","新北市中和區圓通路３６７巷１３弄２７號四樓",15622,350,2000,1200,1500,1500,450,3,0
104765.817584224,"新莊區","新北市新莊區豐年街１２４巷２０弄７號三樓",16049,2300,1800,1200,2500,3100,2100,3,0
124044.521925707,"三峽區","新北市三峽區學成路３１３號二樓之１５",3642,650,1700,1200,2000,1700,3300,3,0
131569.435408082,"土城區","新北市土城區學成路７０巷８號",10419,2400,1300,1200,2700,2500,1900,3,1
140504.939626784,"新店區","新北市新店區中正路５７巷１１號四樓",17142,1600,2000,1200,450,9000,1500,3,0
143377.081724937,"深坑區","新北市深坑區埔新街９２之６號 五樓",5674,250,2100,1200,400,200,1600,3,1
150667.986145473,"中和區","新北市中和區景平路３９６號七樓之二",7797,2400,700,1200,1200,1300,1800,3,1
168405.726765348,"板橋區","新北市板橋區雙十路一段２２號三樓",9214,2400,850,1200,3600,3600,3200,3,1
203409.090909091,"永和區","新北市永和區秀朗路一段９６巷７號三樓",16912,1800,700,1200,1000,850,1500,3,0
56701.9892173266,"三峽區","新北市三峽區中正路一段６９號四樓",11151,1500,400,1100,36,1900,3000,3,0
57605.3667784745,"鶯歌區","新北市鶯歌區尖山路１５６巷３７之１號二樓",9686,1400,2500,1100,1600,1200,1300,3,1
79958.2826351469,"五股區","新北市五股區新城六路２３５號五樓",2715,2500,2000,1100,1700,1700,1700,3,1
84654.6627250739,"新莊區","新北市新莊區中平路６巷４２號四樓",17548,3000,800,1100,2800,2100,3000,4,0
96806.8930562595,"五股區","新北市五股區新城六路２４７號三樓",2701,2500,1900,1100,1600,1700,1600,3,1
100303.356492808,"新店區","新北市新店區民權路８８號五樓",10633,4000,66,1100,2100,7700,1300,3,1
105472.142945775,"土城區","新北市土城區中華路二段８９巷２弄５號五樓",8647,1000,3500,1100,800,850,1300,3,1
110457.683456916,"汐止區","新北市汐止區忠孝東路４９８號十八樓之１",250,850,1300,1100,1100,1500,1100,3,1
122499.484429779,"土城區","新北市土城區學府路二段２９３號十四樓",-819,600,2100,1100,700,900,500,3,1
123346.340534881,"土城區","新北市土城區學府路二段２６９號十四樓",-695,600,2100,1100,700,900,500,3,1
124488.436280575,"土城區","新北市土城區學府路二段２７５號十五樓",-695,600,2100,1100,700,900,500,3,1
126764.621146644,"板橋區","新北市板橋區雙十路一段３８號四樓",17359,2300,2600,1100,3500,3500,3100,3,0
136291.004793684,"新店區","新北市新店區德正街２７巷１９號四樓",16046,2100,2200,1100,750,9400,2200,3,0
136554.62184874,"蘆洲區","新北市蘆洲區正和街１０３號九樓",2040,1800,1600,1100,1000,850,1100,3,1
155295.579252511,"中和區","新北市中和區南山路２５８之８號七樓",1123,2600,1900,1100,1400,1500,1900,3,1
175169.963863539,"永和區","新北市永和區中和路５３５號十四樓之十",4932,3000,550,1100,1400,1400,1400,3,1
63561.2879279948,"鶯歌區","新北市鶯歌區育德街５號二樓",10888,1700,600,1000,1100,800,2200,3,1
69124.4239631336,"鶯歌區","新北市鶯歌區尖山路１４０巷１０號六樓之１",9996,1400,2400,1000,1500,1200,1300,3,1
69482.5379411227,"淡水區","新北市淡水區水源街二段１７７巷１１４號八樓",9375,2400,100,1000,2200,1500,5000,3,1
76635.5140186916,"鶯歌區","新北市鶯歌區尖山路１４０巷１０號七樓之２",9963,1400,2400,1000,1500,1200,1300,3,1
111319.428169674,"中和區","新北市中和區圓通路２５２巷１８弄５號三樓",14869,400,1900,1000,1400,1500,400,3,0
127801.561319567,"三重區","新北市三重區中正南路１５３號三樓",14303,3000,1300,1000,650,3000,750,3,0
133382.393524055,"汐止區","新北市汐止區忠孝東路５０８之１號十樓",206,950,1200,1000,1400,1900,1000,3,1
135486.265775798,"五股區","新北市五股區新城三路５號十三樓",2482,2500,2000,1000,1700,1700,1700,3,1
145665.145665146,"泰山區","新北市泰山區仁德路１２１號二樓",6685,400,1800,1000,800,850,2400,3,1
147986.663246986,"三重區","新北市三重區三和路一段９１號七樓",2573,700,2600,1000,1800,600,2000,3,1
152727.272727273,"三重區","新北市三重區長壽西街１７７號四樓",18548,950,850,1000,1300,1000,850,4,0
195293.60017594,"永和區","新北市永和區環河西路一段７９號十三樓之三",4385,3100,3500,1000,1800,2600,1600,3,1
214373.213556554,"板橋區","新北市板橋區文化路二段１８２巷３弄４６之５號六樓",3110,2300,1100,1000,3500,2600,2200,2,1
248061.131386861,"新店區","新北市新店區北新路一段１４８號二十四樓",1557,1900,1700,1000,400,2600,1200,2,1
18421.0526315789,"萬里區","新北市萬里區忠二街５號２樓",15959,1000,650,900,900,750,850,3,0
84240.0842400842,"三重區","新北市三重區同安街９８號二樓",16217,2900,1400,900,700,2900,800,3,0
89565.6068069861,"汐止區","新北市汐止區忠孝東路５１５號７樓",10426,1000,1100,900,1400,1800,1000,3,1
91716.547596061,"蘆洲區","新北市蘆洲區光華路１２２號二樓",12885,1600,1400,900,800,550,1100,3,0
98266.9287118099,"蘆洲區","新北市蘆洲區永安南路二段８０巷３號三樓",12156,2200,1700,900,1100,1100,1700,3,1
114365.272736313,"板橋區","新北市板橋區文聖街２００號七樓",11306,2400,800,900,3600,3600,3300,3,1
115801.951308471,"新店區","新北市新店區寶中路６５巷２２號三樓",18006,3100,12500,900,2300,3800,1700,3,0
154175.106909746,"三峽區","新北市三峽區大學路８５號十三樓之一",3701,500,1600,900,1600,1600,3200,3,1
192099.567099567,"土城區","新北市土城區樂利街３５號",10393,2300,1200,900,2600,2400,1800,3,1
210869.356848462,"三重區","新北市三重區河邊北街１７號七樓之二",569,1200,1800,900,1600,1200,1800,1,1
52773.6131934033,"金山區","新北市金山區中華路１１２巷４號３樓",16211,500,550,850,900,3400,800,3,0
85991.9167598246,"三峽區","新北市三峽區中華路６９號四樓之４",9407,1800,800,850,450,1000,2600,3,1
90649.6558670472,"三重區","新北市三重區中寮街２０之３號二樓",18006,1800,1000,850,290,1800,350,4,0
100229.095074456,"板橋區","新北市板橋區永豐街７５巷１９號四樓",15150,1300,2000,850,7100,2100,2300,3,0
114108.990082116,"土城區","新北市土城區學成路１３７巷１８號四樓",13473,2600,1400,850,2800,2400,2100,3,0
131865.350544166,"泰山區","新北市泰山區仁德路１００號五樓",7185,1000,1700,850,750,800,2400,3,1
131941.071717662,"土城區","新北市土城區裕民路６７巷４弄４號五樓",10474,2500,1300,850,2800,2300,1900,3,1
148131.267092069,"三重區","新北市三重區中央北路９０巷２號五樓之一",2153,600,2600,850,1700,450,2100,3,1
158650.214051876,"林口區","新北市林口區文化三路一段１９１巷１１號九樓之二",3544,450,2200,850,3900,4000,2100,3,1
192631.832410306,"板橋區","新北市板橋區華江一路３３號四樓",58,3400,2400,850,4600,3700,3100,3,1
52000.5777841976,"八里區","新北市八里區中山路二段２５５巷２２號七樓",10262,1400,1600,800,650,18,3900,3,1
73542.600896861,"鶯歌區","新北市鶯歌區尖山路１０３號三樓之７",9520,1100,2200,800,1300,1000,1400,3,1
100671.856670577,"土城區","新北市土城區學成路１３７巷８號三樓",13557,2600,1400,800,2200,2300,2100,3,0
131576.931913916,"三峽區","新北市三峽區國慶路１６６號三樓",5702,800,1800,800,1500,1300,2400,3,0
136456.211812627,"三重區","新北市三重區中央北路６６號六樓",8597,750,2400,800,1600,500,1800,3,0
154833.392205346,"新店區","新北市新店區三民路９號三樓",16819,2300,1400,800,800,9500,900,4,0
193676.459972569,"新店區","新北市新店區中興路三段２３２號十二樓",3885,4100,750,800,3400,8000,2700,3,1
238722.832844283,"永和區","新北市永和區永平路２１８巷２號",12273,3400,2100,800,1800,1900,1200,3,0
34506.5562456867,"淡水區","新北市淡水區大勇街５號",15866,1300,1100,750,850,270,5000,3,0
51008.8415325323,"鶯歌區","新北市鶯歌區中山路２４９巷６５號五樓",11803,1000,1000,750,750,800,2800,3,0
77063.7408568443,"泰山區","新北市泰山區明志路一段４２０巷４號三樓",15850,1900,1600,750,650,1400,2500,3,0
110913.323291798,"新店區","新北市新店區中興路三段２０８號四樓",13960,3300,750,750,2500,3900,1800,3,0
124580.218827863,"土城區","新北市土城區裕民路６３號三樓",13473,2500,1300,750,2600,2300,2000,3,0
129996.750081248,"三重區","新北市三重區重新路三段９２號十一樓",9315,1600,1200,750,350,1600,240,3,1
135344.160866203,"中和區","新北市中和區連城路１７１巷４２號五樓",4307,1400,1000,750,750,750,700,3,1
146049.109740486,"永和區","新北市永和區豫溪街１５１巷７號二樓",16016,2100,1800,750,210,750,500,3,0
176852.743022137,"中和區","新北市中和區南山路１１１巷２號",17066,1700,600,750,180,220,1300,4,0
190941.674812643,"新店區","新北市新店區二十張路１１巷１１號五樓",6353,3700,400,750,2000,4300,1300,3,1
192714.126807564,"中和區","新北市中和區明禮街３７號十四樓",6332,2400,1000,750,500,550,1700,3,1
54418.8071397475,"三芝區","新北市三芝區中興街二段７６號一樓",9391,650,600,700,450,450,10000,3,1
55322.8483363629,"金山區","新北市金山區信義路４３號二樓",985,500,350,700,700,3700,1100,3,1
137222.288226209,"林口區","新北市林口區文化三路一段２１３號三樓",449,400,2900,700,130,3800,2100,3,1
141853.243994117,"泰山區","新北市泰山區福興三街４２號十樓",167,450,1600,700,600,700,2800,3,0
146337.464751787,"林口區","新北市林口區文化三路一段２０７號二十四樓",460,400,2900,700,130,3900,2100,3,1
152734.189253447,"土城區","新北市土城區學府路二段１２號四樓",11154,1500,1400,700,1700,1600,750,3,0
191303.139761045,"中和區","新北市中和區連勝街９３號十樓",663,1300,900,700,750,800,550,3,1
211653.09916031,"新店區","新北市新店區寶橋路７８巷２５號七樓",4351,2300,1700,700,1500,3000,1800,3,1
31199.754995789,"三芝區","新北市三芝區忠孝街１５６號七樓",9140,750,750,650,850,850,10700,3,1
34402.9322873127,"三芝區","新北市三芝區忠孝街１５６之１號七樓",9138,750,750,650,850,850,10700,3,1
63311.6008405625,"五股區","新北市五股區成泰路四段１５號之１十四樓",9645,4100,3500,650,3300,3200,3300,3,1
86136.8438160247,"五股區","新北市五股區成泰路四段１８號十五樓之一",9554,4200,3600,650,3400,3300,3400,3,1
100826.77959266,"泰山區","新北市泰山區福興二街１３號三樓",7115,1100,3700,650,550,2300,2800,3,1
102873.878821161,"八里區","新北市八里區商港二路３５號十八樓",120,1100,1600,650,400,850,3400,3,1
147538.437645597,"三重區","新北市三重區重新路三段４７巷５弄２２號",10589,1800,1400,650,600,1400,400,3,0
120370.37037037,"三重區","新北市三重區中央北路２７巷６號三樓",14919,850,2100,600,1400,700,1600,3,0
134664.49965173,"永和區","新北市永和區保福路二段８８巷５號四樓",17571,3900,2200,600,1500,2000,850,4,0
204677.444671166,"中和區","新北市中和區景平路５２２之５號三樓",84,1900,1000,600,550,600,1500,3,1
25000,"金山區","新北市金山區中山路２６３巷９號３樓",15223,83,220,550,550,3700,1100,3,0
86558.0448065173,"八里區","新北市八里區商港二路１３之１號二樓",100,1100,2500,550,400,850,3800,3,1
87637.6609275632,"八里區","新北市八里區商港二路１３號二樓",133,1100,2500,550,400,850,3800,3,1
93349.6034167175,"八里區","新北市八里區商港二路３７號四樓",105,1100,2500,550,400,850,3800,3,1
99061.7765322286,"八里區","新北市八里區商港二路１１號九樓",114,1300,2500,550,400,850,3800,3,1
112665.112665113,"蘆洲區","新北市蘆洲區長安街２４６巷３３號四樓",11387,1800,900,550,350,900,2700,3,0
143334.925943622,"三重區","新北市三重區光興街１４０號三樓",10092,1800,550,550,650,1800,500,3,0
145087.235996327,"土城區","新北市土城區裕民路８號二十二樓",8740,2200,1600,550,2000,2600,2100,3,1
202569.353937814,"三重區","新北市三重區中正南路８巷１６號十三樓",3481,1500,1300,550,500,1500,300,3,1
57326.3013070397,"永和區","新北市永和區仁愛路１４１巷３弄２號六樓",11981,3300,2000,500,1400,1900,750,3,1
97535.285443438,"蘆洲區","新北市蘆洲區中山二路２１號五樓",14016,1700,1800,500,1900,1400,180,3,0
104627.766599598,"汐止區","新北市汐止區保長路７６號七樓",4400,2100,700,500,2300,2800,2000,3,1
112954.237397534,"三重區","新北市三重區中央南路１０５號七樓",8160,1600,2300,500,1600,1600,1800,3,0
139073.648566937,"新店區","新北市新店區北新路二段４５號三樓",16354,2100,1800,500,650,9300,1300,3,0
143712.574850299,"三重區","新北市三重區中央南路１０５號七樓之一",8159,1600,2300,500,1600,1600,1800,3,0
